id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,counterpress,off_camera,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
63cd0e4a-e05a-4c85-9f5a-057481c66142,2877,2,66,,151,Regular Play,Turkey,Okay Yokuşlu,Center Defensive Midfield,1.777115,3788765,12555,,,,Complete,10826,Mert Müldür,Ground Pass,Right Foot,76.72453,30.09469,85.7,8.7
e1f5aba9-a43f-4cb0-b932-09f9410b9456,2880,2,66,,151,Regular Play,Turkey,Mert Müldür,Left Back,1.411266,3788765,10826,,,,Complete,12555,Okay Yokuşlu,Ground Pass,Left Foot,91.24808,9.39314,79.1,8.9
2bcdfeaa-91f2-4cb9-9fae-8023e1920332,2883,2,66,,151,Regular Play,Turkey,Okay Yokuşlu,Center Defensive Midfield,0.881431,3788765,12555,,,,Complete,29989,Yusuf Yazıcı,Ground Pass,Right Foot,78.72059,11.40634,75.6,27.5
c177aa2d-d1a7-4978-b0bb-08ab1b774dff,2887,2,66,,151,Regular Play,Turkey,Yusuf Yazıcı,Left Center Midfield,0.611631,3788765,29989,True,,,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Left Foot,87.47526,16.45506,100.6,23.0
cf04395b-d5ad-4160-8522-9031d244a50c,2890,2,66,,151,Regular Play,Turkey,Hakan Çalhanoğlu,Left Midfield,0.985114,3788765,7039,True,,,Complete,29989,Yusuf Yazıcı,Ground Pass,Right Foot,99.03698,18.023197,96.8,13.3
dcfc62f9-dba4-4b93-9ff6-591762b02760,2893,2,66,,151,Regular Play,Turkey,Yusuf Yazıcı,Left Center Midfield,0.603609,3788765,29989,,,,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Right Foot,95.55269,12.24892,94.3,23.2
076fadca-b77a-4fcf-9f56-533d262628dc,2896,2,66,,151,Regular Play,Turkey,Hakan Çalhanoğlu,Left Midfield,0.991863,3788765,7039,,,,Complete,12555,Okay Yokuşlu,Ground Pass,Right Foot,91.662674,21.0452,86.3,29.0
6d392f4d-9900-45f8-b241-a6cbff269abb,2900,2,66,,151,Regular Play,Turkey,Okay Yokuşlu,Center Defensive Midfield,1.101064,3788765,12555,,,,Complete,23558,Merih Demiral,Ground Pass,Left Foot,87.69438,28.430573,75.6,39.2
3572665d-8cdc-4b48-9acc-56467f94907f,2903,2,66,,151,Regular Play,Turkey,Merih Demiral,Right Center Back,0.605449,3788765,23558,,,,Complete,30311,İrfan Can Kahveci,Ground Pass,Right Foot,76.8565,42.1126,82.6,48.5
4f5c2584-ef0b-4bda-9655-4ad87d0f77aa,2907,2,66,,151,Regular Play,Turkey,İrfan Can Kahveci,Right Center Midfield,0.890624,3788765,30311,,,,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Left Foot,81.62655,53.81173,72.4,57.5
3222d109-f375-46d2-bc47-a03c2e723bc7,2910,2,66,,151,Regular Play,Turkey,Mehmet Zeki Çelik,Right Back,1.147054,3788765,10349,,,,Complete,6971,Cengiz Ünder,Ground Pass,Right Foot,72.48692,62.58631,85.1,70.2
5ae76cdc-b50b-4a5c-9c57-0f11150b132b,2914,2,66,,151,Regular Play,Turkey,Cengiz Ünder,Right Midfield,0.733112,3788765,6971,True,,,Complete,12555,Okay Yokuşlu,Ground Pass,Left Foot,85.74027,56.30017,94.3,56.6
bbbd01d6-ddc1-4cf2-994c-e74b9981b637,2917,2,66,,151,Regular Play,Turkey,Okay Yokuşlu,Center Defensive Midfield,1.006698,3788765,12555,,,,Complete,30311,İrfan Can Kahveci,Ground Pass,Right Foot,94.3461,61.20343,105.8,70.8
343ce705-342c-407b-ae4e-bfe10da3ef39,2920,2,66,,151,Regular Play,Turkey,İrfan Can Kahveci,Right Center Midfield,2.440425,3788765,30311,,,,Complete,10826,Mert Müldür,High Pass,Left Foot,104.83222,64.460785,118.3,28.7
20605a69-f790-4885-8d2a-a1c87ff38b89,2922,2,66,,151,Regular Play,Turkey,Mert Müldür,Left Back,0.498228,3788765,10826,,,,Incomplete,11086,Burak Yılmaz,Low Pass,Head,121.14716,30.957718,117.4,37.9
73797dbf-6ec6-4c40-8a44-c09773cd2e1f,2926,2,67,,152,From Keeper,Switzerland,Yann Sommer,Goalkeeper,1.659199,3788765,5550,,,,Complete,3500,Granit Xhaka,Ground Pass,Keeper Arm,10.400675,39.54447,18.4,22.6
6b726156-7998-469f-a801-3fa75e9dc2dc,2929,2,67,,152,From Keeper,Switzerland,Granit Xhaka,Left Defensive Midfield,1.43419,3788765,3500,,,,Complete,5544,Ricardo Iván Rodríguez Araya,Low Pass,Left Foot,20.306362,20.767124,34.6,4.0
7721bb16-fb51-41b1-89c8-d3c78b354ee5,2933,2,67,,152,From Keeper,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,1.093776,3788765,5544,,,,Complete,5548,Steven Zuber,Ground Pass,Right Foot,37.049534,15.753696,57.0,5.5
28728500-5abb-4dc5-9e52-4e3826fe9394,2937,2,67,,152,From Keeper,Switzerland,Steven Zuber,Left Wing Back,0.97239,3788765,5548,True,,,Complete,3500,Granit Xhaka,Ground Pass,Right Foot,54.889065,6.298285,49.7,17.7
ab08b46b-b80f-4889-b41d-0785df306328,2940,2,67,,152,From Keeper,Switzerland,Granit Xhaka,Left Defensive Midfield,1.534427,3788765,3500,,,,Complete,5548,Steven Zuber,Ground Pass,Left Foot,50.050014,17.45342,70.9,5.5
3817a75b-72a1-4598-9d62-3de58c8cdd33,2943,2,67,,152,From Keeper,Switzerland,Steven Zuber,Left Wing Back,2.115626,3788765,5548,,,,Complete,3533,Xherdan Shaqiri,Ground Pass,Left Foot,81.20286,13.491109,105.5,43.5
9ac1d9ac-ae7b-4639-a414-58c16abbb76c,2947,2,68,Kick Off,153,From Kick Off,Turkey,Burak Yılmaz,Center Forward,1.485593,3788765,11086,,,,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Right Foot,60.546787,40.123543,50.4,61.6
fe0c7c49-3e7f-4524-ac04-0f39f59d8e76,2950,2,68,,153,From Kick Off,Turkey,Mehmet Zeki Çelik,Right Back,1.399409,3788765,10349,,,,Complete,8963,Caglar Söyüncü,Ground Pass,Right Foot,49.52677,57.186604,40.2,28.1
9895e491-20ce-4e6c-83cb-79b4d7be4a4f,2953,2,68,,153,From Kick Off,Turkey,Caglar Söyüncü,Left Center Back,0.892441,3788765,8963,,,,Complete,29989,Yusuf Yazıcı,Ground Pass,Left Foot,40.86317,27.918484,47.4,25.5
eea42ee4-1d3a-4b0c-811d-e904d406f49b,2956,2,68,,153,From Kick Off,Turkey,Yusuf Yazıcı,Left Center Midfield,1.274809,3788765,29989,,,,Complete,10826,Mert Müldür,Ground Pass,Left Foot,56.978554,18.86986,71.0,4.6
facc9518-e767-489d-bfbd-76f959812822,2959,2,68,,153,From Kick Off,Turkey,Mert Müldür,Left Back,1.529739,3788765,10826,,,,Incomplete,7039,Hakan Çalhanoğlu,Ground Pass,Right Foot,75.35932,2.89896,95.1,7.0
9043d4fe-f14a-47e6-97c7-f6639cc9403f,2963,2,69,Throw-in,154,From Throw In,Turkey,Mert Müldür,Left Back,1.647878,3788765,10826,,,,Complete,8963,Caglar Söyüncü,Low Pass,,108.1,0.1,84.9,7.8
19729959-7d3e-4f2d-abf3-7169a309c08a,2966,2,69,,154,From Throw In,Turkey,Caglar Söyüncü,Left Center Back,0.50906,3788765,8963,,,,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Left Foot,88.65379,4.70561,98.2,10.7
ef7f3ad3-b34c-4567-8403-28e16ba8e603,2970,2,69,,154,From Throw In,Turkey,Hakan Çalhanoğlu,Left Midfield,0.998953,3788765,7039,True,,,Complete,12555,Okay Yokuşlu,Ground Pass,Right Foot,94.765854,9.0873,77.1,15.0
900a06fc-7a69-4b9b-9cb5-4390c848ee00,2973,2,69,,154,From Throw In,Turkey,Okay Yokuşlu,Center Defensive Midfield,2.571465,3788765,12555,,,,Complete,23558,Merih Demiral,Ground Pass,Right Foot,70.904335,12.82362,62.9,38.6
b65edfd2-2bed-421d-a188-1d63e101cab3,2976,2,69,,154,From Throw In,Turkey,Merih Demiral,Right Center Back,1.115286,3788765,23558,,,,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Right Foot,61.175804,37.35754,63.4,49.7
6c47326b-c5c1-48fc-aab3-e08fa8a13659,2979,2,69,,154,From Throw In,Turkey,Mehmet Zeki Çelik,Right Back,1.124825,3788765,10349,,,,Complete,30311,İrfan Can Kahveci,Ground Pass,Right Foot,68.92592,48.610176,82.6,56.0
f3e78829-b46e-47fc-8d8a-ccdaf3d5aade,2982,2,69,,154,From Throw In,Turkey,İrfan Can Kahveci,Right Center Midfield,1.029747,3788765,30311,,,,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Left Foot,79.8381,54.78848,66.0,58.1
bd9e4563-fe9c-41fb-8d54-e403e6171c83,2986,2,69,,154,From Throw In,Turkey,Mehmet Zeki Çelik,Right Back,0.888038,3788765,10349,,,,Complete,23558,Merih Demiral,Ground Pass,Right Foot,65.75536,57.03156,53.5,49.1
7bb898da-063f-4e2b-b961-99bc9dfbe2cd,2990,2,69,,154,From Throw In,Turkey,Merih Demiral,Right Center Back,1.926658,3788765,23558,True,,,Complete,30357,Uğurcan Çakır,Ground Pass,Right Foot,42.68799,44.562485,13.7,40.4
d5a593cc-bcc9-439c-9ad3-aee73f935c02,2993,2,69,,154,From Throw In,Turkey,Uğurcan Çakır,Goalkeeper,3.697615,3788765,30357,,,,Complete,10826,Mert Müldür,High Pass,Right Foot,13.93306,38.15373,72.1,3.5
d1ef000a-8f37-4dcd-9efe-87b612f238ea,3002,2,70,Free Kick,155,From Free Kick,Switzerland,Nico Elvedi,Right Center Back,1.528926,3788765,8814,,,True,Complete,5549,Manuel Obafemi Akanji,Ground Pass,Right Foot,44.8,66.5,36.9,35.7
620763de-c915-4b57-b898-f66b94f39274,3004,2,70,,155,From Free Kick,Switzerland,Manuel Obafemi Akanji,Center Back,1.34192,3788765,5549,,,,Complete,5544,Ricardo Iván Rodríguez Araya,Ground Pass,Right Foot,42.55664,37.17693,34.6,10.4
d29336da-0fd4-4dab-9478-523b12cfc607,3007,2,70,,155,From Free Kick,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,1.903946,3788765,5544,,,,Complete,5548,Steven Zuber,Ground Pass,Left Foot,36.19077,11.692134,61.3,7.5
f08d2252-806a-47bc-b6ef-a29f25496e19,3011,2,70,,155,From Free Kick,Switzerland,Steven Zuber,Left Wing Back,1.48518,3788765,5548,True,,,Complete,5549,Manuel Obafemi Akanji,Low Pass,Right Foot,58.69742,18.413658,50.8,14.5
e5e098c9-3feb-4c94-8b4a-f65faba934b6,3014,2,70,,155,From Free Kick,Switzerland,Manuel Obafemi Akanji,Center Back,0.575266,3788765,5549,True,,,Complete,5548,Steven Zuber,Ground Pass,Left Foot,51.435043,16.31372,57.6,13.0
593d913c-a553-42f2-b7a6-004e1b1975b7,3017,2,70,,155,From Free Kick,Switzerland,Steven Zuber,Left Wing Back,1.113079,3788765,5548,,,,Complete,6983,Remo Freuler,Low Pass,Right Foot,57.513813,15.806975,48.0,29.4
90c7d436-7191-46c7-b151-32483c3f22b7,3020,2,70,,155,From Free Kick,Switzerland,Remo Freuler,Right Defensive Midfield,2.558588,3788765,6983,,,,Incomplete,5545,Breel-Donald Embolo,High Pass,Right Foot,49.624382,36.124855,94.7,48.5
f8ee88c8-eff8-46f3-882b-6a9772313f45,3023,2,70,Recovery,155,From Free Kick,Turkey,Merih Demiral,Right Center Back,0.607003,3788765,23558,,,,Complete,10826,Mert Müldür,Ground Pass,Right Foot,24.845955,39.53307,25.0,29.6
c0ae5d6f-9473-4b95-844d-d6365329e36c,3029,2,70,Recovery,155,From Free Kick,Switzerland,Silvan Widmer,Right Wing Back,1.651887,3788765,7796,,,,Complete,3533,Xherdan Shaqiri,Ground Pass,Right Foot,72.01145,58.804485,93.6,63.6
1c79a0f0-c0b7-4f82-8c8f-5676a94be32a,3032,2,70,,155,From Free Kick,Switzerland,Xherdan Shaqiri,Center Attacking Midfield,0.705871,3788765,3533,,,,Incomplete,7796,Silvan Widmer,Ground Pass,Right Foot,105.3855,65.20018,110.7,51.1
87cbeca7-5f36-465b-880d-49072d9b1431,3036,2,71,Corner,156,From Corner,Switzerland,Xherdan Shaqiri,Center Attacking Midfield,4.11444,3788765,3533,,,,Out,,,High Pass,Left Foot,120.0,80.0,119.7,10.7
2c08f9cb-d9c0-48ea-a880-a45c0dc0d093,3037,2,71,Goal Kick,157,From Goal Kick,Turkey,Uğurcan Çakır,Goalkeeper,4.423317,3788765,30357,,,,Complete,11086,Burak Yılmaz,High Pass,Right Foot,7.0,36.1,81.8,24.9
0cb2f7e1-ab1a-4057-986e-79beb9d5e910,3041,2,71,,157,From Goal Kick,Turkey,Burak Yılmaz,Center Forward,0.844863,3788765,11086,True,,,Complete,7039,Hakan Çalhanoğlu,Low Pass,Right Foot,80.91534,21.674625,73.2,24.4
e592a040-651c-443c-b5f5-f8f74893c283,3044,2,71,,157,From Goal Kick,Turkey,Hakan Çalhanoğlu,Left Defensive Midfield,0.8782,3788765,7039,,,,Complete,30311,İrfan Can Kahveci,Low Pass,Right Foot,74.08978,22.16011,80.2,11.9
bd4923a7-31ac-4846-8986-8d4f28048e72,3047,2,71,,157,From Goal Kick,Turkey,İrfan Can Kahveci,Left Wing,4.864737,3788765,30311,,,,Incomplete,11086,Burak Yılmaz,High Pass,Left Foot,81.67762,8.09972,114.8,54.8
120a3401-a4f6-4437-b9fd-58a44e4bc24e,3051,2,72,,158,From Counter,Switzerland,Yann Sommer,Goalkeeper,1.032922,3788765,5550,,,,Complete,3500,Granit Xhaka,Ground Pass,Keeper Arm,10.505417,27.449257,25.8,27.6
1b7fb723-e5c0-490d-85aa-7e09bc1239ab,3054,2,72,,158,From Counter,Switzerland,Granit Xhaka,Left Defensive Midfield,1.511273,3788765,3500,,,,Complete,5548,Steven Zuber,Ground Pass,Left Foot,26.473518,27.859539,50.8,24.3
788c95b0-2158-4f5d-8b5d-791376b96df0,3057,2,72,,158,From Counter,Switzerland,Steven Zuber,Left Wing Back,1.571133,3788765,5548,,,,Complete,5544,Ricardo Iván Rodríguez Araya,Ground Pass,Right Foot,91.68738,26.865644,102.5,8.3
b10b3370-5bca-40c4-bddc-a522b332e862,3060,2,72,,158,From Counter,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,2.239975,3788765,5544,,,,Complete,5548,Steven Zuber,Ground Pass,Left Foot,101.22656,9.51823,116.0,21.2
4284e834-eb11-4982-94ae-7cbb6ddcf81e,3062,2,72,,158,From Counter,Switzerland,Steven Zuber,Left Wing Back,1.196223,3788765,5548,,,,Incomplete,5543,Haris Seferović,Low Pass,Left Foot,115.150764,20.465048,109.9,38.6
ecd42ea6-9b11-4c33-96aa-1e6e5130a7bc,3068,2,72,,159,Regular Play,Turkey,Caglar Söyüncü,Left Center Back,0.601219,3788765,8963,,,,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Left Foot,17.06326,47.24505,16.4,57.7
c1976bc8-3f52-4293-bc26-2315f53e1f7f,3071,2,72,,159,Regular Play,Turkey,Hakan Çalhanoğlu,Left Defensive Midfield,1.396038,3788765,7039,,,,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Right Foot,15.47722,62.79215,27.7,76.9
049f8dae-a992-4e2c-93a4-80b82aacc80d,3074,2,72,,159,Regular Play,Turkey,Mehmet Zeki Çelik,Right Back,1.266137,3788765,10349,,,,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Right Foot,25.7364,71.02284,20.1,68.5
d36800a4-09a7-4dff-9177-167e45966cce,3077,2,72,,159,Regular Play,Turkey,Hakan Çalhanoğlu,Left Defensive Midfield,1.902641,3788765,7039,,,,Complete,30357,Uğurcan Çakır,Ground Pass,Right Foot,17.41137,70.728714,4.1,43.5
92ede2da-08a4-46bc-9a81-3e10f9d1ef54,3080,2,72,,159,Regular Play,Turkey,Uğurcan Çakır,Goalkeeper,6.09548,3788765,30357,,,,Incomplete,29989,Yusuf Yazıcı,High Pass,Right Foot,2.74423,46.105286,61.9,55.8
24ad62fb-b12b-4d61-9625-ff7bc4cf6ff7,3083,2,72,Recovery,160,Regular Play,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,1.127031,3788765,5544,True,,,Complete,5549,Manuel Obafemi Akanji,Low Pass,,58.85098,21.480467,52.3,25.5
4791bdde-6838-43c2-b4aa-39ee5be2f180,3085,2,72,,160,Regular Play,Switzerland,Manuel Obafemi Akanji,Center Back,1.072541,3788765,5549,,,,Complete,6983,Remo Freuler,High Pass,Right Foot,52.39655,26.813824,56.4,24.9
d45ee221-69be-41a3-b4ad-e8f608c05602,3087,2,72,,160,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,0.874716,3788765,6983,,,,Complete,5544,Ricardo Iván Rodríguez Araya,Low Pass,Left Foot,58.404396,27.004381,50.8,24.1
f9e14a2f-2ceb-4645-ab2a-0254e66947c7,3090,2,72,,160,Regular Play,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,0.868228,3788765,5544,,,,Complete,6983,Remo Freuler,Ground Pass,Left Foot,51.02211,24.991978,57.8,28.4
f418ecad-4176-498d-b0bb-107fb77ae878,3093,2,72,,160,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,0.981809,3788765,6983,,,,Complete,5545,Breel-Donald Embolo,Ground Pass,Right Foot,62.030964,28.649157,69.7,26.1
642c4e75-7978-4c37-94ff-ce682c609acf,3096,2,72,,160,Regular Play,Switzerland,Breel-Donald Embolo,Left Center Forward,0.700305,3788765,5545,,,,Complete,6983,Remo Freuler,Ground Pass,Right Foot,71.47994,24.06545,66.0,23.8
68b3b3df-046c-4a49-908a-caf3a9935435,3099,2,72,,160,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,1.856944,3788765,6983,,,,Complete,8814,Nico Elvedi,Ground Pass,Left Foot,64.29119,21.360516,52.9,40.3
053d97a9-7a5b-41f5-b307-d12c47a78178,3101,2,72,,160,Regular Play,Switzerland,Nico Elvedi,Right Center Back,1.641896,3788765,8814,,,,Complete,5549,Manuel Obafemi Akanji,Ground Pass,Right Foot,51.82906,42.917667,47.7,30.8
5d1ab1ff-58e5-43e9-a504-5f30cdfa18a3,3104,2,72,,160,Regular Play,Switzerland,Manuel Obafemi Akanji,Center Back,1.504311,3788765,5549,,,,Complete,5544,Ricardo Iván Rodríguez Araya,Ground Pass,Right Foot,46.42839,34.811237,49.7,13.0
63cb79a5-82ec-4d6e-9ee3-41d7676349ba,3107,2,73,,160,Regular Play,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,3.121982,3788765,5544,,,,Complete,7796,Silvan Widmer,High Pass,Left Foot,58.120327,22.050053,77.6,70.8
d37e7753-955d-457f-8bb3-ff78614826d6,3111,2,73,,160,Regular Play,Switzerland,Silvan Widmer,Right Wing Back,0.688787,3788765,7796,True,,,Complete,5543,Haris Seferović,Low Pass,Right Foot,80.221115,75.48513,80.2,61.6
db4d8999-8261-4241-b23e-8e716e15ad8a,3114,2,73,,160,Regular Play,Switzerland,Haris Seferović,Right Center Forward,0.999383,3788765,5543,,,,Complete,6983,Remo Freuler,Ground Pass,Left Foot,79.78323,64.61397,75.0,50.3
670e9749-bf8b-41d5-bdc1-db57146d312c,3118,2,73,,160,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,2.047137,3788765,6983,True,,,Complete,7796,Silvan Widmer,Ground Pass,Right Foot,76.08754,54.65873,87.1,72.9
02d1b635-5def-4662-a8d4-6c3da7ecf2ec,3122,2,73,,160,Regular Play,Switzerland,Silvan Widmer,Right Wing Back,0.871392,3788765,7796,True,,,Complete,6983,Remo Freuler,Ground Pass,Left Foot,77.3,76.1,77.0,67.9
2ef8c2bc-f36c-4fb9-a380-9cec656cc412,3125,2,73,,160,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,1.108074,3788765,6983,,,,Complete,3500,Granit Xhaka,Ground Pass,Right Foot,73.07129,68.40563,73.0,51.1
f36b0463-544b-4c07-888a-fcea602238c6,3128,2,73,,160,Regular Play,Switzerland,Granit Xhaka,Left Defensive Midfield,1.806337,3788765,3500,,,,Complete,5544,Ricardo Iván Rodríguez Araya,Ground Pass,Left Foot,72.75899,50.863926,76.7,27.8
5dff0ea2-8947-4a88-b9fb-00fd4d999f7a,3135,2,73,,161,Regular Play,Turkey,Mehmet Zeki Çelik,Right Back,0.629602,3788765,10349,,,,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Right Foot,20.605774,54.572826,26.2,50.5
68777874-9ba0-4005-8fab-dd8a92277559,3138,2,73,,161,Regular Play,Turkey,Hakan Çalhanoğlu,Left Defensive Midfield,0.888836,3788765,7039,,,,Complete,23558,Merih Demiral,Ground Pass,Right Foot,24.74657,43.69601,17.0,45.6
46e648f0-208a-4213-9326-2221a5d9e991,3141,2,73,,161,Regular Play,Turkey,Merih Demiral,Right Center Back,0.605993,3788765,23558,,,,Complete,30357,Uğurcan Çakır,Ground Pass,Right Foot,11.32363,43.323647,4.1,41.5
5af2a384-c3de-43dc-a6b6-c84f12856269,3144,2,73,,161,Regular Play,Turkey,Uğurcan Çakır,Goalkeeper,4.052084,3788765,30357,,,,Incomplete,6971,Cengiz Ünder,High Pass,Right Foot,2.91698,37.614838,64.0,21.4
a34613cd-8aa6-44e5-9f57-954a7adc241a,3147,2,73,Recovery,161,Regular Play,Switzerland,Nico Elvedi,Right Center Back,1.396537,3788765,8814,True,,,Complete,6983,Remo Freuler,Low Pass,,56.51602,59.57801,66.2,56.0
5cef469e-04ca-44f7-a269-b9770d995e1a,3154,2,73,,161,Regular Play,Turkey,İrfan Can Kahveci,Left Wing,0.724943,3788765,30311,,,,Complete,6971,Cengiz Ünder,Ground Pass,Left Foot,58.5989,15.784996,67.8,13.3
6d6723ca-1cdc-48ad-9589-0627d67f0603,3157,2,73,,161,Regular Play,Turkey,Cengiz Ünder,Right Wing,0.504303,3788765,6971,,,,Complete,30311,İrfan Can Kahveci,Ground Pass,Right Foot,66.08415,13.41199,61.9,17.1
c16e38b7-24c9-4193-8c9f-62efb32b9b18,3160,2,73,,161,Regular Play,Turkey,İrfan Can Kahveci,Left Wing,0.731089,3788765,30311,,,,Complete,6971,Cengiz Ünder,Ground Pass,Left Foot,61.48021,16.072628,64.8,9.9
8efa5227-b42a-4ead-b971-172ab41d66b0,3163,2,73,,161,Regular Play,Turkey,Cengiz Ünder,Right Wing,0.825361,3788765,6971,,,,Complete,29989,Yusuf Yazıcı,Ground Pass,Left Foot,72.64404,7.089836,88.4,24.9
5caedb20-a1be-4c24-a816-4f0d4e1e5031,3171,2,73,,162,Regular Play,Switzerland,Granit Xhaka,Left Defensive Midfield,1.29148,3788765,3500,True,,,Complete,5548,Steven Zuber,Ground Pass,Left Foot,35.183777,37.60823,45.3,26.4
ed70dff2-66c2-417b-af70-c492cdb2b8d8,3179,2,75,Free Kick,163,From Free Kick,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,2.330125,3788765,5544,,,True,Complete,3500,Granit Xhaka,Ground Pass,Right Foot,53.2,13.0,71.3,23.5
c257d804-24df-4cc9-8f06-4ca1aa739679,3189,2,75,,163,From Free Kick,Switzerland,Manuel Obafemi Akanji,Center Back,1.759474,3788765,5549,,,,Complete,3500,Granit Xhaka,Ground Pass,Left Foot,64.71835,27.61048,72.7,30.2
87db04e4-477f-4147-8a0c-0c3276f387ba,3199,2,76,,164,From Free Kick,Switzerland,Ruben Vargas,Center Attacking Midfield,1.177472,3788765,30401,,,,Complete,3500,Granit Xhaka,Ground Pass,Right Foot,119.695274,55.89178,109.3,55.7
dc75fbbe-9eb1-4a67-bc2c-1011c002ae0c,3201,2,76,,164,From Free Kick,Switzerland,Granit Xhaka,Left Defensive Midfield,0.499692,3788765,3500,,,,Incomplete,,,Ground Pass,Right Foot,108.06803,53.0993,111.3,40.7
c5dc9803-1e4f-4828-8c4d-8f855fe7f6e9,3217,2,77,Throw-in,165,From Throw In,Switzerland,Silvan Widmer,Right Wing Back,1.551465,3788765,7796,,,True,Complete,30401,Ruben Vargas,Low Pass,,100.0,80.0,107.2,74.1
603d388a-bd8e-4539-bb16-b00f57fa3e09,3219,2,77,,165,From Throw In,Switzerland,Ruben Vargas,Center Attacking Midfield,1.460236,3788765,30401,,,,Complete,8814,Nico Elvedi,Ground Pass,Right Foot,101.93066,78.54446,84.6,73.1
1220e47b-d364-4484-90bd-f5859ea849cf,3221,2,77,,165,From Throw In,Switzerland,Nico Elvedi,Right Center Back,1.228082,3788765,8814,,,,Complete,5549,Manuel Obafemi Akanji,Ground Pass,Right Foot,82.687546,77.82573,68.3,62.7
e1abf698-a273-4520-81bb-9050802086b7,3224,2,77,,165,From Throw In,Switzerland,Manuel Obafemi Akanji,Center Back,1.46795,3788765,5549,,,,Complete,5548,Steven Zuber,Ground Pass,Right Foot,71.57203,53.03789,83.4,29.6
6441063c-4158-4dfc-9e0e-660d13d5147c,3227,2,77,,165,From Throw In,Switzerland,Steven Zuber,Left Wing Back,1.301945,3788765,5548,,,,Complete,5544,Ricardo Iván Rodríguez Araya,Ground Pass,Right Foot,82.98957,32.022034,74.1,20.8
4801446c-e07e-4d29-88bc-05b850b59c24,3230,2,77,,165,From Throw In,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,0.731404,3788765,5544,,,,Complete,5545,Breel-Donald Embolo,Ground Pass,Left Foot,86.67507,18.276823,90.6,22.0
dfda094e-f822-4dc3-9fe4-dae3c2620509,3234,2,77,,165,From Throw In,Switzerland,Breel-Donald Embolo,Left Center Forward,0.60791,3788765,5545,True,,,Complete,5548,Steven Zuber,Ground Pass,Left Foot,93.12549,23.818415,99.4,24.3
329e3f33-9c2d-468a-a4ff-212083dddbc6,3240,2,77,,166,Regular Play,Turkey,Okay Yokuşlu,Right Defensive Midfield,0.873082,3788765,12555,,,,Complete,8963,Caglar Söyüncü,Ground Pass,Right Foot,22.07873,46.950844,15.2,48.8
8537b20a-eccf-4958-9740-9064fccc34ab,3243,2,77,,166,Regular Play,Turkey,Caglar Söyüncü,Left Center Back,1.003543,3788765,8963,,,,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Left Foot,16.59695,47.95077,17.0,63.2
8351ef79-e734-4fcf-a5ca-7cce62b5eb40,3246,2,77,,166,Regular Play,Turkey,Mehmet Zeki Çelik,Right Back,1.028842,3788765,10349,,,,Complete,6971,Cengiz Ünder,Ground Pass,Right Foot,21.115105,69.634315,35.5,74.9
5d23027f-c9a4-4398-8c77-c46f956281fa,3250,2,77,,166,Regular Play,Turkey,Cengiz Ünder,Right Wing,0.606431,3788765,6971,,,,Complete,12555,Okay Yokuşlu,Ground Pass,Left Foot,34.053825,73.981346,32.4,67.1
ef814417-ef64-49bd-bc50-a3332690f04b,3253,2,77,,166,Regular Play,Turkey,Okay Yokuşlu,Right Defensive Midfield,1.021968,3788765,12555,,,,Complete,6971,Cengiz Ünder,Ground Pass,Right Foot,31.72812,66.851585,50.0,77.2
9d844de9-7f54-4af1-85c0-d964537e7c7a,3256,2,77,,166,Regular Play,Turkey,Cengiz Ünder,Right Wing,3.289135,3788765,6971,,,,Complete,30311,İrfan Can Kahveci,High Pass,Left Foot,50.95584,72.895996,79.1,16.5
6a9895d5-3490-4b74-85b4-964ef9341922,3271,2,78,Free Kick,168,From Free Kick,Switzerland,Remo Freuler,Right Defensive Midfield,1.374324,3788765,6983,,,,Complete,8814,Nico Elvedi,Ground Pass,Left Foot,69.95923,54.453438,66.8,58.3
